TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,PCA1,PCA2
1320,294,3368.256876839785,1326,1,18,135,1,18,0,1023.0500672497418,2,2218.138201044172,1.7271441635919087,9650185.72027703,282,0,93.73052542054143,3.9611290287206806
1321,231,79317.54759479772,591,1,20,147,127,26,1,720.6429083627052,0,2707.787008464033,1.7271441635919087,25443829.77179913,346,1,-423.0640510752007,-518.2349821363977
1322,255,59358.23745146965,72,1,27,22,128,48,2,400.4470930705488,3,9492.920482710677,1.7271441635919087,4776772.346673772,301,1,-788.4647100128349,-886.8840253951751
1323,325,72563.25632956503,987,1,35,110,394,67,0,738.431564767825,1,10752.017416076034,1.7271441635919087,3042329.5426217974,55,1,-142.06739198127593,-236.86746521574355
1324,477,200582.4700727978,1866,1,10,101,295,29,0,1129.7820056804605,2,6834.8269567171465,1.7271441635919087,8765472.073920641,74,0,476.7669943155554,386.6162903519806
1325,19,105275.15875370623,88,0,17,131,439,84,2,489.3903750961478,3,20335.144075579028,1.7271441635919087,861317.7361548754,161,1,-772.3296980118814,-877.7743109781029
1326,448,32379.01784708513,785,1,39,500,219,73,1,720.6429083627052,0,6415.127978928695,1.7271441635919087,50301888.53251426,273,1,-282.58385624881566,-383.1396413567616
1327,362,63263.700594460715,1915,0,8,662,575,31,1,578.3336571217468,1,9702.769971604903,1.7271441635919087,33925286.674957566,330,0,515.5721496771996,418.6547217343247
1328,165,143544.61112123684,132,1,8,188,209,47,2,1218.7252877060596,2,11031.816734601669,1.7271441635919087,25021207.788378306,201,1,-740.3217166452455,-848.8781447696063
1329,108,65762.26296396772,312,1,6,305,258,67,2,1183.14797489582,2,4876.2317270377025,1.7271441635919087,22499360.478670843,268,1,-612.1768240868714,-722.2129028112055
1330,76,179525.66057090124,834,1,9,673,475,85,0,1254.3026005162992,2,3687.0846233037546,1.7271441635919087,10987435.6229671,109,1,-241.36277150199635,-352.3022122155046
1331,210,177996.16678396,2093,1,13,384,167,14,2,1023.0500672497418,1,11101.766564233078,1.7271441635919087,11671173.717406964,354,0,643.2953341099708,540.2358559981366
1332,49,54749.32392173654,1149,1,30,48,485,2,1,898.5294724139032,1,20265.194245947616,1.7271441635919087,881286.5858698491,55,1,-19.923170873885283,-129.19768883992538
1333,246,245530.32279246862,546,0,7,672,366,13,1,400.4470930705488,3,4876.2317270377025,1.7271441635919087,4828683.555600787,348,1,-444.22638272777385,-558.4549570187506
1334,300,59650.1255787485,2430,1,31,56,509,60,0,1111.9933492753407,0,4736.332067774885,1.7271441635919087,52996630.19922657,200,0,882.0047487122677,779.6417309114842
1335,6,26824.38678496853,2202,1,7,84,224,70,0,507.1790315012676,1,19985.39492742198,1.7271441635919087,27763960.498057675,266,0,723.5517721116378,614.4235193079986
1336,16,17842.989108598184,2264,0,0,616,532,66,1,1129.7820056804605,2,8653.522527133773,1.7271441635919087,28226208.167631645,106,0,770.6715517893624,658.2315887636138
1337,156,115278.16487555258,895,1,22,487,115,60,1,1325.4572261367784,2,3407.28530477812,1.7271441635919087,28549024.90413719,343,1,-195.79805658530609,-314.77512819597615
1338,108,5957.304565803225,2180,1,7,285,306,61,0,809.5861903883042,0,3267.3856455153027,1.7271441635919087,38412388.61022719,300,0,710.2089705961055,597.2039337380252
1339,173,162998.95480437248,701,0,42,176,279,86,2,1467.7664773777367,2,3547.1849640409373,1.7271441635919087,11583731.996584753,211,1,-331.6593129694518,-452.5583161766015
1340,77,16955.64920167047,1579,0,4,244,56,26,2,596.1223135268666,0,7044.676445611372,1.7271441635919087,36369130.665465906,311,0,287.9269869307507,168.28175800742554
1341,398,115672.21384737903,1442,0,24,44,148,84,2,364.86978026030926,3,11801.264860547164,1.7271441635919087,6885319.069604714,118,0,190.11492527874088,72.80990453654057
1342,225,84667.85696781913,1071,1,27,476,222,87,0,1378.8231953521376,2,8233.82354934532,1.7271441635919087,22171668.53471535,334,1,-68.57879343374248,-192.63261371487908
1343,339,13756.555326694224,587,1,37,180,85,47,2,631.6996263371062,0,16417.953616220137,1.7271441635919087,20386328.564885948,260,1,-410.58034038281903,-536.1669910205057
1344,461,98226.06047992191,1497,1,34,314,23,2,0,1165.3593184907002,2,3407.28530477812,1.7271441635919087,25143243.981265325,359,0,230.55850887585302,109.01996418002332
1345,202,113570.61933097128,1668,1,39,407,432,66,2,471.60171869102805,3,4876.2317270377025,1.7271441635919087,1135031.3832245795,253,0,354.564304237181,229.76398262530432
1346,29,152330.44375233038,545,0,34,299,230,16,2,951.8954416292626,1,4736.332067774885,1.7271441635919087,35889527.25737014,144,1,-435.0781160067081,-569.2189827330011
1347,450,230133.224078509,1124,1,22,339,147,80,2,489.3903750961478,3,2847.6866677268504,1.7271441635919087,1178557.2353376865,21,1,-28.613333227648127,-157.1935369943451
1348,92,9550.447412605925,1006,0,33,578,44,73,0,898.5294724139032,0,8583.572697502364,1.7271441635919087,2906447.7605769346,99,1,-108.25627811943627,-244.31743761178512
1349,183,6806.699016184699,789,1,30,34,91,29,0,418.2357494756686,3,6415.127978928695,1.7271441635919087,4686678.512998791,354,1,-263.85316360771503,-397.6740540745041
1350,346,59585.910190747156,126,1,38,3,524,77,0,1040.8387236548617,2,12780.562475386887,1.7271441635919087,6098694.5971412165,172,1,-730.3400185689679,-866.1978337284137
1351,331,92516.72871034751,406,0,33,605,533,23,1,916.318128819023,0,12151.014008704207,1.7271441635919087,30113264.465696692,345,1,-530.7003195027326,-669.3003538463864
1352,404,56407.24848468042,2485,1,0,115,201,57,2,1005.261410844622,1,2847.6866677268504,2.9322286691196755,10187160.569643755,18,0,933.3984799521338,805.4056464693919
1353,308,441255.9065393044,1106,1,28,104,274,59,2,1218.7252877060596,2,3687.0846233037546,1.7271441635919087,8039534.183794055,168,1,-37.368283281939966,-174.18054714601425
1354,95,373.48469095874157,2223,1,28,233,486,89,2,400.4470930705488,3,12220.963838335616,1.7271441635919087,7156731.618758044,82,0,752.711716084734,617.3009989313119
1355,442,61818.85436443039,1000,1,23,8,123,93,0,1307.6685697316586,2,11381.565882758712,1.7271441635919087,21052944.930761606,297,1,-112.43309480426615,-250.66272031981003
1356,276,118993.90073581239,2123,1,23,12,136,61,0,1058.6273800599815,0,7604.2750826626425,1.7271441635919087,50690501.06876427,277,0,680.662208161684,544.7507199007225
1357,22,123737.08280409378,394,1,40,231,234,26,0,756.2202211729448,1,7884.074401188277,1.7271441635919087,29710455.32535245,268,1,-534.2898352026566,-684.1398843804011
1358,75,6316.326962356222,1151,0,30,607,243,13,0,667.2769391473458,0,15858.35497916887,1.7271441635919087,48760308.9351821,146,1,1.2275210176958353,-147.84130359224656
1359,111,51199.96429402566,49,1,37,77,589,14,0,382.658436665429,3,2637.837178832624,1.7271441635919087,4400913.353112827,277,1,-776.7545336557265,-928.310435431221
1360,386,2591.834458278042,1946,0,34,64,304,52,1,1396.6118517572575,2,6485.077808560103,1.7271441635919087,14131437.406606724,88,0,559.0989248780286,417.6180129927114
1361,134,18388.819906609628,27,1,10,361,299,37,2,916.318128819023,1,3197.435815883894,1.7271441635919087,20333871.332724545,152,1,-789.8028112467742,-946.682950335046
1362,202,16307.657559111407,1663,0,37,279,342,70,1,1076.4160364651011,2,2917.63649735826,1.7271441635919087,10642621.950447401,193,0,362.76335970139394,214.1416807706048
1363,87,60047.09343184774,1784,1,28,347,116,31,1,916.318128819023,0,6764.877127085738,4.137313174647442,19962380.52503875,243,0,449.29192809521805,297.7215433484561
1364,301,5128.342284331286,1705,1,40,461,341,8,1,507.1790315012676,1,11241.666223495895,1.7271441635919087,23756305.96424542,108,0,394.0648031033868,242.87229502221135
1365,334,26952.817560971223,2135,1,25,341,450,55,1,1076.4160364651011,1,5505.780193720381,1.7271441635919087,10216138.802726226,119,0,697.1859672850926,548.0343575588305
1366,264,57358.803779609494,1077,1,22,456,135,15,0,596.1223135268666,0,14949.007193960557,1.7271441635919087,46760771.85083193,132,1,-47.054850204224294,-205.1718894072015
1367,358,14781.082653443002,2345,1,32,79,262,54,0,1023.0500672497418,1,7884.074401188277,1.7271441635919087,14987289.824859442,60,0,845.4807240490643,695.5147478343266
1368,312,142493.813863033,1,0,20,349,163,76,1,542.7563443115073,3,5995.429001140242,1.7271441635919087,1257886.6109631895,358,1,-805.1868707141001,-969.8266521579625
1369,165,118687.4182021696,1463,1,40,623,407,30,2,702.8542519575855,1,3197.435815883894,1.7271441635919087,38050180.19752609,181,0,228.3873263976293,66.83827520723689
1370,400,150021.60866555464,1953,1,8,323,482,65,1,1058.6273800599815,1,10122.468949393355,1.7271441635919087,37386332.949482,222,0,571.6883761404863,415.76308535251604
1371,96,101273.37252871315,1898,1,32,342,80,99,0,596.1223135268666,0,11521.46554202153,1.7271441635919087,29742163.674606893,316,0,534.9503736131053,372.7948207524123
1372,114,104373.22444041459,1897,1,27,384,164,99,2,880.7408160087834,1,3757.0344529351632,1.7271441635919087,9699873.834606867,333,0,535.016598961475,371.71355605997013
1373,263,3306.960370111232,90,1,21,71,520,53,2,685.0655955524657,1,19705.595608896347,1.7271441635919087,8343279.108755418,290,1,-739.031421317793,-908.5824382008341
1374,442,62087.39144152693,1994,1,1,654,300,65,1,578.3336571217468,0,7884.074401188277,1.7271441635919087,25016293.579268765,87,0,604.6282799540834,441.15034527437047
1375,40,64947.89508885971,1726,0,28,198,521,51,1,453.81306228590825,3,13829.809919858017,1.7271441635919087,2763506.678144553,326,0,416.8333165500974,249.560587647867
1376,72,81509.62743066192,819,1,14,513,55,18,2,898.5294724139032,1,5925.479171508833,1.7271441635919087,32378597.86021786,203,1,-220.62441974581452,-396.75100612537705
1377,61,34413.47809421874,1872,1,22,23,366,25,0,845.1635031985438,0,18516.4485051624,1.7271441635919087,30104021.0723716,219,0,520.5603644002265,351.6519254946678
1378,83,96261.65338333522,640,0,36,131,11,32,2,738.431564767825,0,17397.25123105986,1.7271441635919087,27177687.550957106,214,1,-346.8512403618586,-524.7058459584345
1379,124,22927.680285795825,1365,1,21,505,312,51,1,1005.261410844622,2,3966.8839418293896,1.7271441635919087,20124510.423994116,49,0,166.64920908933618,-10.052140155672523
1380,466,123398.49257645031,1141,1,38,327,517,13,2,1236.5139441111794,0,7324.475764137007,1.7271441635919087,46928556.99042923,235,1,6.2292703497046205,-166.99058355370266
1381,300,91859.98042397009,487,1,28,206,463,33,1,1343.2458825418983,2,10752.017416076034,1.7271441635919087,27671643.56978552,240,1,-453.28191087420237,-632.6828593646014
1382,238,120473.7735411162,1143,1,42,102,197,13,1,560.545000716627,0,10821.967245707443,1.7271441635919087,33311985.5777545,319,1,9.095270998758679,-169.09632766902882
1383,257,148789.84076843786,1297,1,6,305,218,70,1,1094.204692870221,2,6345.178149297286,1.7271441635919087,29804605.331625782,164,0,119.50904816361685,-60.58292565417627
1384,334,44979.82830171328,2258,1,29,617,86,56,0,471.60171869102805,3,14179.55906801506,1.7271441635919087,5044947.758080338,186,0,797.7246211265035,620.0583847342675
1385,288,7013.939586552679,1072,1,19,351,467,89,1,1165.3593184907002,2,11731.315030915755,1.7271441635919087,23245228.216852803,171,1,-37.39917015687456,-220.6357897058083
1386,23,20519.603235745275,2050,1,20,364,241,69,2,489.3903750961478,3,9143.171334553634,1.7271441635919087,2769317.925424887,277,0,653.5252318671103,470.3364443946297
1387,436,15256.86030090754,1613,0,2,111,12,43,1,542.7563443115073,3,4736.332067774885,1.7271441635919087,6808563.803512784,328,0,342.34477236650196,161.17752296023986
1388,407,119285.78886309125,1448,1,10,12,531,94,0,489.3903750961478,3,18516.4485051624,1.7271441635919087,1072901.7394824815,134,0,227.85477996234636,45.48621682619253
1389,311,134347.21623068015,950,1,40,242,380,42,1,489.3903750961478,3,4246.683260355025,1.7271441635919087,515100.0038895947,323,1,-121.70111580815797,-310.1520279226086
1390,118,88319.37744007759,263,1,39,13,158,10,1,916.318128819023,0,8373.723208608139,1.7271441635919087,40526278.56052327,240,1,-604.5627359757846,-799.7641982797154
1391,457,5455.256986883604,1196,1,36,401,328,60,2,1165.3593184907002,0,6485.077808560103,1.7271441635919087,4093190.2588723092,271,1,52.814003536567725,-136.65570257960394
1392,476,1841.681971171388,515,0,37,119,492,7,2,613.9109699319864,0,9353.02082344786,1.7271441635919087,50304306.63540944,280,1,-427.3177838615818,-619.4135535092929
1393,164,117452.73142378005,1745,1,20,389,0,30,1,809.5861903883042,1,17677.050549585496,1.7271441635919087,32019782.59190192,317,0,442.3807762205254,248.74350633369193
1394,433,42738.127484211676,1246,1,40,68,448,43,2,720.6429083627052,1,1798.4392232557198,1.7271441635919087,20459495.678294722,209,1,89.45471073997919,-102.37159131284295
1395,88,162686.63450818413,1986,1,39,362,477,30,2,702.8542519575855,0,3337.3354751467114,1.7271441635919087,46554141.058273464,49,0,615.4137155265219,420.03043930066707
1396,39,10312.275424803738,779,1,30,341,203,93,0,471.60171869102805,3,17677.050549585496,1.7271441635919087,5795924.713669842,302,1,-235.19047184168812,-438.69248454483835
1397,139,228142.54705046723,1202,0,40,436,267,57,2,453.81306228590825,3,10262.368608656174,1.7271441635919087,25408221.25658473,38,1,64.2261765241069,-138.3786056168646
1398,405,82799.77295323444,478,1,13,606,97,11,0,667.2769391473458,0,11381.565882758712,1.7271441635919087,53831889.74121072,148,1,-446.84788125792033,-652.4370202543355
1399,357,89402.28239228214,1828,1,19,637,472,58,2,1254.3026005162992,0,10402.268267918991,1.7271441635919087,50545999.9199479,188,0,505.71131088814195,305.9073152140539
1400,311,54533.326707550186,1770,1,2,676,305,32,2,613.9109699319864,0,8233.82354934532,1.7271441635919087,37402674.64485421,232,0,465.65940644584293,263.0889025231565
1401,90,19565.12905954342,1883,1,25,306,447,41,2,916.318128819023,1,12640.66281612407,1.7271441635919087,13562052.178112768,42,0,546.8845765599551,342.69240267098183
1402,131,131048.88039242908,80,1,40,427,261,1,1,560.545000716627,1,5365.880534457564,1.7271441635919087,29429526.371256825,177,1,-723.2520748167149,-938.2137275273295
1403,67,81821.9477268503,1160,1,28,654,524,78,0,382.658436665429,3,3477.2351344095277,1.7271441635919087,4660391.394428686,57,1,40.34448757104019,-172.18077706974952
1404,492,8105.601182575598,832,1,16,520,88,95,2,631.6996263371062,0,2008.288712149946,1.7271441635919087,47055819.40570259,37,1,-193.62758269842197,-404.87618655915674
1405,5,178685.02276433812,1491,1,11,43,458,8,0,524.9676879063875,3,8583.572697502364,1.7271441635919087,3487299.476993163,180,0,272.64288994776257,61.6283643278684
1406,102,80625.20640500699,1576,1,27,120,476,57,2,1005.261410844622,1,5785.579512246016,1.7271441635919087,4802786.453626678,207,0,332.8382978105758,121.64063478450826
1407,307,125164.41574648739,357,1,38,17,313,15,1,364.86978026030926,3,13340.161112438156,1.7271441635919087,5776072.8689336665,151,1,-527.0018780948542,-743.4042229205205
1408,142,137231.07092819523,2321,0,35,484,493,8,0,1005.261410844622,0,9842.66963086772,1.7271441635919087,4939916.288778726,67,0,860.7061332454912,648.7432130944198
1409,155,30306.612143405266,2311,1,39,75,327,73,1,1396.6118517572575,2,3407.28530477812,1.7271441635919087,12598243.166088473,104,0,852.539646731009,640.947609803275
1410,169,6897.184335641145,2438,1,39,249,522,98,2,382.658436665429,3,10262.368608656174,1.7271441635919087,4340811.795669906,24,0,943.7556730294402,730.9519225179623
1411,369,20227.715108466422,1062,1,4,629,138,99,2,1040.8387236548617,1,20614.943394104663,1.7271441635919087,12536971.558857566,121,1,-25.665755906965842,-247.28805815877462
1412,217,10119.629260799687,1756,0,27,454,451,66,2,1165.3593184907002,0,10332.318438287582,1.7271441635919087,49614952.30198724,61,0,464.87435664531654,245.23193386159375
1413,400,106159.57977936117,109,0,24,272,217,13,0,1165.3593184907002,2,9702.769971604903,1.7271441635919087,7964455.989064904,7,1,-696.7486258608033,-923.7859427059904
1414,73,21672.561338496755,1164,1,37,126,503,89,1,400.4470930705488,3,12151.014008704207,1.7271441635919087,5113746.68561396,358,1,47.95150084159832,-176.55582885202153
1415,134,191335.45420060368,2196,0,2,365,200,59,2,489.3903750961478,3,7394.425593768416,1.7271441635919087,647120.6216340987,136,0,776.7087107631612,554.0437604908461
1416,54,5715.037420161781,753,0,22,184,427,93,1,916.318128819023,1,11381.565882758712,1.7271441635919087,16504259.374984276,77,1,-238.96595822679205,-469.8792060722183
1417,363,113856.66969570456,45,1,9,364,510,74,0,524.9676879063875,3,2987.5863269896677,1.7271441635919087,2973140.5984921814,304,1,-739.1510222504887,-971.5222242122835
1418,257,2451.7281571841863,526,1,15,10,163,75,2,1236.5139441111794,2,7464.375423399825,1.7271441635919087,11408536.541663535,235,1,-400.24714867528564,-632.1609979589336
1419,88,32253.50595235523,1181,1,3,120,209,7,2,1129.7820056804605,2,6624.9774678229205,1.7271441635919087,28758970.837761614,63,1,64.06223976728052,-168.76156094780657
1420,293,19827.828374094388,198,1,39,492,456,46,0,738.431564767825,0,6065.37883077165,1.7271441635919087,3402548.870683324,236,1,-628.1392678580567,-865.7566681327219
1421,142,98220.22271737634,435,1,28,206,23,39,1,845.1635031985438,1,10961.86690497026,1.7271441635919087,11795940.02646595,22,1,-460.19690139578074,-700.0926887940432
1422,205,11430.206952281747,2487,1,0,555,44,25,2,382.658436665429,3,12290.913667967025,1.7271441635919087,4370219.047007973,216,0,986.4824657651859,755.0470583444275
1423,438,314655.26909464685,2432,1,11,458,451,89,1,1111.9933492753407,0,12220.963838335616,1.7271441635919087,46158625.22827434,190,0,947.119523835923,718.2050323589297
1424,177,105383.1573607994,261,1,9,71,451,3,2,1254.3026005162992,2,4876.2317270377025,1.7271441635919087,24968477.544599704,150,1,-581.4070293500081,-823.7364870245382
1425,173,166005.4025153447,246,1,22,587,481,85,2,1165.3593184907002,0,5715.629682614607,1.7271441635919087,54155954.530823454,256,1,-589.684044814526,-835.9416962838757
1426,381,63984.664268839486,949,1,2,606,195,77,0,382.658436665429,3,13060.361793912522,1.7271441635919087,2426454.3358851667,244,1,-95.18145155371849,-337.81053822349315
1427,65,61591.18162515289,1685,1,10,366,78,13,0,382.658436665429,3,2917.63649735826,1.7271441635919087,7563674.93501984,315,0,424.86565635070724,182.04112436857503
1428,364,3514.2009404792125,2144,1,40,309,310,7,1,382.658436665429,3,19705.595608896347,1.7271441635919087,3767955.419471588,33,0,748.0614831073751,509.81153786723536
1429,253,24649.820236741067,991,1,27,607,367,11,2,1040.8387236548617,2,7744.17474192546,1.7271441635919087,7299048.674636832,316,1,-62.740380606674535,-310.1399157442916
1430,57,100990.24104525267,553,1,2,257,342,49,2,649.488282742226,0,7534.325253031234,1.7271441635919087,21760006.017642006,196,1,-370.2224167048855,-622.156503647752
1431,337,50586.999226740074,192,1,12,458,515,33,0,685.0655955524657,1,19915.445097790573,1.7271441635919087,33939678.2873498,139,1,-624.5723596890311,-877.1762058300702
1432,352,57373.398185973434,1300,1,29,142,182,38,2,1111.9933492753407,2,17956.84986811113,1.7271441635919087,10904752.104616035,158,0,155.16266256322842,-92.33300615664524
1433,450,29845.428902304688,1432,1,7,676,216,14,2,845.1635031985438,1,6205.278490034468,1.7271441635919087,24068007.227765094,19,0,250.68477044324095,0.5543953157711314
1434,341,52971.725226608316,501,1,14,441,132,0,0,489.3903750961478,3,2497.9375195698067,1.7271441635919087,3249077.340159059,299,1,-405.77994809517236,-661.5322058855626
1435,116,202444.71632483686,469,1,5,560,234,57,1,987.4727544395022,2,7744.17474192546,1.7271441635919087,9566605.163755177,353,1,-425.80023704538394,-685.9971604947382
1436,271,43295.63380731429,1082,0,23,58,10,4,2,649.488282742226,0,6555.027638191512,1.7271441635919087,53146903.59366367,95,1,4.655762488975597,-250.71922006426246
1437,27,31669.72969779752,250,1,20,604,71,57,1,400.4470930705488,3,7324.475764137007,1.7271441635919087,5384964.226469292,343,1,-578.0803505219594,-843.9543709073128
1438,177,534750.5925879943,1738,0,8,240,114,11,2,1147.5706620855804,0,5925.479171508833,1.7271441635919087,44849261.51219796,268,0,469.0379466162219,212.85686796886017
1439,88,24089.39503236566,1471,1,42,78,271,58,1,489.3903750961478,3,6904.776786348555,1.7271441635919087,3380668.9396479693,52,0,282.5492462238683,23.218302987932216
1440,362,106976.86653574197,944,0,39,300,432,81,2,1396.6118517572575,2,15228.806512486191,1.7271441635919087,27881160.485154346,254,1,-89.54770249442095,-349.9422520773988
1441,436,143643.85308451168,1017,0,15,393,224,66,2,667.2769391473458,1,8863.372016027999,1.7271441635919087,30558429.408366054,69,1,-37.112356514512385,-299.24491132306906
1442,262,132464.53780973153,2233,1,20,510,334,33,1,1467.7664773777367,2,10682.067586444626,1.7271441635919087,18884530.660345346,71,0,821.9876504657252,562.2971052576651
1443,70,188577.1113978185,2443,1,22,498,5,13,1,1289.8799133265388,2,5575.73002335179,1.7271441635919087,28716069.012202103,66,0,971.526557086291,708.3985503114224
1444,241,49708.415963630716,595,1,30,221,350,56,1,845.1635031985438,0,8093.923890082503,1.7271441635919087,20006881.418641843,330,1,-332.47026301349956,-601.2787538552243
1445,117,26106.341991862555,1976,1,12,428,408,95,0,1147.5706620855804,0,6485.077808560103,1.7271441635919087,48294824.12786137,172,0,643.4264423574393,377.34374531486674
1446,59,45694.95421354647,575,1,3,490,524,40,0,560.545000716627,1,4736.332067774885,1.7271441635919087,15637174.478766888,133,1,-342.1393919413317,-617.4247579116786
1447,78,289798.0761755797,2308,1,25,479,490,41,2,809.5861903883042,1,21104.592201524523,1.7271441635919087,13628901.022666411,228,0,879.0616202441349,611.552019842284
1448,250,11751.283892288493,2162,1,9,160,342,94,0,1414.4005081623773,2,7534.325253031234,1.7271441635919087,25209585.804244176,294,0,774.2869229694522,507.9840821873657
1449,216,44667.5080055249,372,1,13,392,537,94,0,791.7975339831844,1,7884.074401188277,2.9322286691196755,18043849.887676857,290,1,-484.9177058808059,-762.7308701378565
1450,264,23289.6215636216,844,0,19,292,496,84,0,898.5294724139032,1,3617.134793672346,1.7271441635919087,25241411.158477414,18,1,-151.41331489009758,-428.02161351060255
1451,455,8032.629150755884,252,1,16,171,566,62,2,898.5294724139032,1,12640.66281612407,1.7271441635919087,18939757.010338318,61,1,-569.5652751972295,-847.3889218326549
1452,253,24705.27898092405,1158,1,33,537,308,68,0,898.5294724139032,0,10332.318438287582,1.7271441635919087,49350872.06483862,342,1,70.86390427065999,-208.0121947824307
1453,393,41973.38059074108,845,1,36,482,537,20,1,1254.3026005162992,0,10612.117756813217,1.7271441635919087,45659989.01029398,358,1,-149.9021605238845,-429.11974648399917
1454,160,16640.410024209305,2141,1,12,508,343,36,0,667.2769391473458,0,6764.877127085738,1.7271441635919087,3642448.0788802067,57,0,766.3912221265457,488.07203241396974
1455,14,226359.11059279344,453,1,21,227,522,12,1,1129.7820056804605,0,2288.0880306755807,1.7271441635919087,45300003.69219006,130,1,-422.3744072699301,-710.1422291659089
1456,457,31053.84574923913,865,1,34,315,192,42,0,489.3903750961478,3,11311.616053127304,1.7271441635919087,4172636.63947661,201,1,-134.48592280883327,-417.6499070778399
1457,216,34982.65994241251,1169,1,41,310,265,38,2,542.7563443115073,3,20754.84305336748,1.7271441635919087,6308952.544042437,125,1,82.28473142321059,-203.5340178419779
1458,215,13788.663020694894,2145,1,38,618,451,48,1,453.81306228590825,3,15298.7563421176,1.7271441635919087,1843184.5165737658,156,0,771.8573015436093,488.5341525901868
1459,455,192859.1102249993,821,0,38,93,148,51,1,418.2357494756686,3,10472.2180975504,1.7271441635919087,421886.0374466473,189,1,-164.14555694553565,-450.81158229863246
1460,66,110622.54924545487,2182,1,24,190,108,27,2,1325.4572261367784,2,11311.616053127304,1.7271441635919087,9588212.08317333,280,0,797.9701504338675,511.88735540908095
1461,212,33602.02910038353,941,1,4,267,500,23,1,1272.091256921419,2,10472.2180975504,1.7271441635919087,22946358.499341384,295,1,-76.01205617005894,-367.3346763793411
1462,262,3595.9296161173,2296,0,21,511,5,43,2,1023.0500672497418,2,2987.5863269896677,1.7271441635919087,7567497.097660595,182,0,879.8538338478645,591.5632587886353
1463,191,28172.90993299685,923,1,29,350,227,30,2,1058.6273800599815,2,1308.7904158358588,1.7271441635919087,15914242.268562153,116,1,-86.48653336946609,-382.6542163302906
1464,130,38514.506282486655,253,0,15,402,276,60,1,542.7563443115073,1,10542.167927181808,1.7271441635919087,3359725.048443007,294,1,-557.820039638556,-859.1791614082181
1465,237,79974.29588117515,721,1,4,618,503,32,2,1254.3026005162992,2,12290.913667967025,1.7271441635919087,30470519.66762865,274,1,-226.99243098191346,-526.6685499165561
1466,14,21707.58791377021,503,1,37,328,566,92,1,471.60171869102805,3,3407.28530477812,1.7271441635919087,4614486.441080011,214,1,-379.19250861876526,-682.5222109576482
1467,347,9036.724308595143,1931,1,37,259,387,62,0,1076.4160364651011,0,17117.451912534227,1.7271441635919087,42577531.845502466,337,0,624.6265340518819,331.18897417405736
1468,391,89977.30200302148,2082,1,38,567,210,95,0,382.658436665429,3,9632.820141973494,2.329686416355792,6521199.575583235,207,0,732.845763972701,436.7878703110051
1469,172,15043.781967993971,1941,1,4,362,149,28,2,400.4470930705488,3,9912.619460499129,1.7271441635919087,4377941.375608684,169,0,634.924948505489,335.0492376571538
1470,23,239780.12668507517,628,0,13,181,563,40,2,987.4727544395022,1,17117.451912534227,1.7271441635919087,21931301.306603268,240,1,-288.9868092988297,-596.3602639642713
1471,246,44976.90942044048,642,1,11,486,571,33,0,1040.8387236548617,1,8233.82354934532,1.7271441635919087,34612963.93701698,342,1,-279.0999703419352,-586.4960922119927
1472,368,15750.151236008796,1085,1,40,157,589,51,1,774.0088775780646,0,10332.318438287582,1.7271441635919087,27270862.515740454,284,1,31.98924714834743,-271.5815548207732
1473,29,112502.30878513069,714,1,17,281,206,92,0,1111.9933492753407,1,4666.382238143477,1.7271441635919087,30549498.028317757,230,1,-226.2462393646888,-538.9590934897988
1474,417,69013.89670185416,1277,1,31,409,20,59,1,951.8954416292626,2,12360.863497598433,1.7271441635919087,24081735.811944135,282,1,168.71639278189127,-139.05642310012445
1475,226,33639.97455692979,1048,1,9,207,22,88,0,1040.8387236548617,0,4596.432408512068,1.7271441635919087,37149202.85911668,12,1,9.540787252623886,-302.7412352211947
1476,1,3981.221944125386,824,1,12,459,576,67,1,631.6996263371062,0,4386.582919617842,1.7271441635919087,25046012.84388363,160,1,-145.18321469683679,-461.96026586163555
1477,224,291418.0552819772,2447,1,13,609,395,52,0,453.81306228590825,3,10262.368608656174,1.7271441635919087,4475055.508011587,60,0,998.3118204220784,689.3688466234701
1478,388,109323.64707906394,1800,1,7,653,355,25,0,667.2769391473458,1,16557.853275482958,1.7271441635919087,25084780.493525587,292,0,541.4025413483548,230.0071457887379
1479,40,98386.59894992528,755,1,35,43,564,18,1,542.7563443115073,3,11591.415371652938,1.7271441635919087,6382080.65579161,349,1,-194.11882743249043,-512.3383462842568
1480,109,107400.1043202963,2378,1,15,677,436,77,2,1218.7252877060596,2,2427.987689938398,1.7271441635919087,26127606.867898587,309,0,951.9903815210716,637.5282666814501
1481,176,33067.87382746322,1990,1,39,670,297,6,1,1076.4160364651011,0,7254.525934505598,1.7271441635919087,28748908.409584932,299,0,678.7337396936884,361.38390833426024
1482,216,144770.541255808,616,1,34,309,436,66,0,756.2202211729448,1,9353.02082344786,1.7271441635919087,26930612.037393905,131,1,-289.4429617687699,-612.9393226365411
1483,196,164216.12829512532,1166,1,34,223,211,21,2,1200.9366313009398,0,1728.489393624311,1.7271441635919087,45827618.14325289,9,1,98.78007157464981,-224.05155685522658
1484,58,129002.74462020432,1727,1,35,131,258,7,2,791.7975339831844,0,10472.2180975504,1.7271441635919087,28488923.34669427,298,0,494.3386960230539,172.72561036013383
